смрад	2.00	1.00
снятой	2.00	1.00
соавторство	2.00	1.00
совестливый	2.00	1.00
совещательный	2.00	1.00
совмещаться	2.00	1.00
Солт-Лейк-Сити	2.00	1.00
состязательность	2.00	1.00
социализация	2.00	1.00
спартакиада	2.00	1.00
спидометр	2.00	1.00
спонсорский	2.00	1.00
спросонья	2.00	1.00
ссутулиться	2.00	1.00
ставленник	2.00	1.00
стагнация	2.00	1.00
старикан	2.00	1.00
статейка	2.00	1.00
стеснительный	2.00	1.00
стиляга	2.00	1.00
стихотворец	2.00	1.00
стлаться	2.00	1.00
столовка	2.00	1.00
Стоун	2.00	1.00
страдальческий	2.00	1.00
Страсбург	2.00	1.00
стремительность	2.00	1.00
стриж	2.00	1.00
структурирование	2.00	1.00
студенчество	2.00	1.00
сужать	2.00	1.00
супер	2.00	1.00
суррогат	2.00	1.00
сшибить	2.00	1.00
съязвить	2.00	1.00
табакерка	2.00	1.00
термодинамика	2.00	1.00
термодинамический	2.00	1.00
технологически	2.00	1.00
тигренок	2.00	1.00
тирания	2.00	1.00
Ткачев	2.00	1.00
ток-шоу	2.00	1.00
томно	2.00	1.00
топнуть	2.00	1.00
топорщиться	2.00	1.00
трамплин	2.00	1.00
Транснефть	2.00	1.00
трансцендентальный	2.00	1.00
траулер	2.00	1.00
Третьяковка	2.00	1.00
Троицкий	2.00	1.00
троллейбусный	2.00	1.00
туберкулезный	2.00	1.00
тунеядец	2.00	1.00
турбаза	2.00	1.00
турфирма	2.00	1.00
Тухачевский	2.00	1.00
УАЗ	2.00	1.00
убавить	2.00	1.00
увлажнение	2.00	1.00
угонщик	2.00	1.00
удовлетворительно	2.00	1.00
ужесточить	2.00	1.00
узость	2.00	1.00
Уланов	2.00	1.00
умственно	2.00	1.00
упорядоченность	2.00	1.00
упражняться	2.00	1.00
упущение	2.00	1.00
уравновешенный	2.00	1.00
урвать	2.00	1.00
уродовать	2.00	1.00
усидеть	2.00	1.00
устно	2.00	1.00
устрашение	2.00	1.00
ушастый	2.00	1.00
уязвимость	2.00	1.00
фанатичный	2.00	1.00
фен	2.00	1.00
фенол	2.00	1.00
Фердинанд	2.00	1.00
Фигаро	2.00	1.00
фигурант	2.00	1.00
Филадельфия	2.00	1.00
финишный	2.00	1.00
флирт	2.00	1.00
фонтанчик	2.00	1.00
форсированный	2.00	1.00
Фридман	2.00	1.00
футурист	2.00	1.00
ханты-мансийский	2.00	1.00
Хаттаб	2.00	1.00
хищно	2.00	1.00
хладнокровие	2.00	1.00
хладнокровный	2.00	1.00
хлор	2.00	1.00
холодить	2.00	1.00
хореографический	2.00	1.00
цапля	2.00	1.00
цедить	2.00	1.00
целеуказание	2.00	1.00
целлюлоза	2.00	1.00
ценнейший	2.00	1.00
цитадель	2.00	1.00
частотный	2.00	1.00
черепица	2.00	1.00
четвертинка	2.00	1.00
Чистяков	2.00	1.00
Чита	2.00	1.00
чопорный	2.00	1.00
чувственность	2.00	1.00
чураться	2.00	1.00
ширинка	2.00	1.00
шлифовать	2.00	1.00
шовинизм	2.00	1.00
шпагат	2.00	1.00
шпаргалка	2.00	1.00
штиль	2.00	1.00
шумиха	2.00	1.00
щитовидный	2.00	1.00
экватор	2.00	1.00
экскурс	2.00	1.00
элегия	2.00	1.00
электродвигатель	2.00	1.00
электропривод	2.00	1.00
Элеонора	2.00	1.00
Элизабет	2.00	1.00
эллин	2.00	1.00
эсминец	2.00	1.00
Ява	2.00	1.00
Яга	2.00	1.00
ягуар	2.00	1.00
языкознание	2.00	1.00
ярчайший	2.00	1.00
ящер	2.00	1.00
автокатастрофа	1.90	0.93
авторитетно	1.90	0.93
Аида	1.90	0.93
академгородок	1.90	0.93
акваланг	1.90	0.93
аккредитовать	1.90	0.93
Аль-Каида	1.90	0.93
Амвросий	1.90	0.93
Анненков	1.90	0.93
аннотация	1.90	0.93
антреприза	1.90	0.93
Астана	1.90	0.93
Астория	1.90	0.93
ау	1.90	0.93
аукционный	1.90	0.93
афишировать	1.90	0.93
аффект	1.90	0.93
аффективный	1.90	0.93
ацетон	1.90	0.93
бардачок	1.90	0.93
бастовать	1.90	0.93
батальонный	1.90	0.93
башкир	1.90	0.93
безличный	1.90	0.93
безмозглый	1.90	0.93
белозубый	1.90	0.93
бельевой	1.90	0.93
березняк	1.90	0.93
Бернштейн	1.90	0.93
бескорыстие	1.90	0.93
бессознательное	1.90	0.93
бесстыдно	1.90	0.93
бивень	1.90	0.93
бигуди	1.90	0.93
биение	1.90	0.93
бирка	1.90	0.93
благодарственный	1.90	0.93
благосклонность	1.90	0.93
благотворно	1.90	0.93
блочный	1.90	0.93
бляха	1.90	0.93
бляшка	1.90	0.93
бо	1.90	0.93
Богдан	1.90	0.93
болид	1.90	0.93
бомбовый	1.90	0.93
бонус	1.90	0.93
бородавка	1.90	0.93
брехать	1.90	0.93
брифинг	1.90	0.93
брючный	1.90	0.93
бунтарь	1.90	0.93
валек	1.90	0.93
ватман	1.90	0.93
вашингтонский	1.90	0.93
ввергнуть	1.90	0.93
вероучение	1.90	0.93
вечереть	1.90	0.93
взволноваться	1.90	0.93
вздернутый	1.90	0.93
вздымать	1.90	0.93
викинг	1.90	0.93
Винчи	1.90	0.93
вкушать	1.90	0.93
Владимиров	1.90	0.93
водяной	1.90	0.93
возгорание	1.90	0.93
возноситься	1.90	0.93
вольнонаемный	1.90	0.93
воодушевить	1.90	0.93
вороной	1.90	0.93
восполнять	1.90	0.93
воспрепятствовать	1.90	0.93
восприимчивость	1.90	0.93
воспротивиться	1.90	0.93
вредность	1.90	0.93
вседозволенность	1.90	0.93
вскипать	1.90	0.93
вскипятить	1.90	0.93
встрять	1.90	0.93
всыпать	1.90	0.93
втыкать	1.90	0.93
вузовский	1.90	0.93
вулканический	1.90	0.93
вундеркинд	1.90	0.93
ВЦИК	1.90	0.93
вчитываться	1.90	0.93
выброситься	1.90	0.93
выкроить	1.90	0.93
вылазить	1.90	0.93
вылов	1.90	0.93
вымогать	1.90	0.93
выплевывать	1.90	0.93
выпорхнуть	1.90	0.93
выпуклость	1.90	0.93
выразитель	1.90	0.93
высококлассный	1.90	0.93
высокоскоростной	1.90	0.93
вытоптать	1.90	0.93
вышеописанный	1.90	0.93
гадить	1.90	0.93
газированный	1.90	0.93
галантный	1.90	0.93
гамбургер	1.90	0.93
гаражный	1.90	0.93
гей	1.90	0.93
Гейдар	1.90	0.93
геофизика	1.90	0.93
гимназистка	1.90	0.93
Гладков	1.90	0.93
глазище	1.90	0.93
глумиться	1.90	0.93
гневаться	1.90	0.93
гоготать	1.90	0.93
горделивый	1.90	0.93
госбюджет	1.90	0.93
гребенка	1.90	0.93
гремучий	1.90	0.93
громила	1.90	0.93
громогласно	1.90	0.93
грыжа	1.90	0.93
гуляка	1.90	0.93
гуманитарий	1.90	0.93
Гурвич	1.90	0.93
дворецкий	1.90	0.93
дворничиха	1.90	0.93
двоякий	1.90	0.93
двуглавый	1.90	0.93
двумерный	1.90	0.93
дебютант	1.90	0.93
дезинфекция	1.90	0.93
декоратор	1.90	0.93
Делон	1.90	0.93
Дементьев	1.90	0.93
Демченко	1.90	0.93
денежка	1.90	0.93
деструктивный	1.90	0.93
детвора	1.90	0.93
дефектный	1.90	0.93
диковинка	1.90	0.93
дилерский	1.90	0.93
дискуссионный	1.90	0.93
диссонанс	1.90	0.93
дневниковый	1.90	0.93
добренький	1.90	0.93
доезжать	1.90	0.93
докурить	1.90	0.93
донецкий	1.90	0.93
донный	1.90	0.93
достаточность	1.90	0.93
драматургический	1.90	0.93
дрейф	1.90	0.93
дремота	1.90	0.93
дублирование	1.90	0.93
дурость	1.90	0.93
дышаться	1.90	0.93
дэ	1.90	0.93
ЕБРР	1.90	0.93
Ермаков	1.90	0.93
естественнонаучный	1.90	0.93
ЖКУ	1.90	0.93
жлоб	1.90	0.93
жонглер	1.90	0.93
жутковатый	1.90	0.93
Жюль	1.90	0.93
зааплодировать	1.90	0.93
заводь	1.90	0.93
загребать	1.90	0.93
загрохотать	1.90	0.93
заиметь	1.90	0.93
законник	1.90	0.93
закручивать	1.90	0.93
залегать	1.90	0.93
залогодатель	1.90	0.93
замаячить	1.90	0.93
замдиректора	1.90	0.93
замедляться	1.90	0.93
замирание	1.90	0.93
заноситься	1.90	0.93
запечь	1.90	0.93
заполярный	1.90	0.93
запускаться	1.90	0.93
заразительный	1.90	0.93
зарастать	1.90	0.93
заступаться	1.90	0.93
затор	1.90	0.93
затрачивать	1.90	0.93
заходиться	1.90	0.93
зацепка	1.90	0.93
зебра	1.90	0.93
зев	1.90	0.93
Зевс	1.90	0.93
зенитка	1.90	0.93
зерновые	1.90	0.93
ЗС	1.90	0.93
зубчик	1.90	0.93
идеалистический	1.90	0.93
идиш	1.90	0.93
избирком	1.90	0.93
изливаться	1.90	0.93
изматывать	1.90	0.93
изрезать	1.90	0.93
икать	1.90	0.93
иммиграция	1.90	0.93
индейка	1.90	0.93
инерционный	1.90	0.93
инет	1.90	0.93
иногородний	1.90	0.93
инородец	1.90	0.93
инсулин	1.90	0.93
интеграл	1.90	0.93
инфляционный	1.90	0.93
исковеркать	1.90	0.93
исступление	1.90	0.93
истеблишмент	1.90	0.93
истома	1.90	0.93
камбуз	1.90	0.93
камердинер	1.90	0.93
канатный	1.90	0.93
капризно	1.90	0.93
карат	1.90	0.93
Каримов	1.90	0.93
катакомба	1.90	0.93
каучук	1.90	0.93
кафтан	1.90	0.93
кинозал	1.90	0.93
кинооператор	1.90	0.93
кипрский	1.90	0.93
кислотность	1.90	0.93
Кларк	1.90	0.93
Клебанов	1.90	0.93
клеветать	1.90	0.93
клеенчатый	1.90	0.93
клешня	1.90	0.93
клоунский	1.90	0.93
клюшка	1.90	0.93
книжица	1.90	0.93
коленный	1.90	0.93
коллаж	1.90	0.93
коллективизм	1.90	0.93
колумбийский	1.90	0.93
Колчак	1.90	0.93
комнатенка	1.90	0.93
компрессорный	1.90	0.93
конвойный	1.90	0.93
Конго	1.90	0.93
конденсатор	1.90	0.93
консервирование	1.90	0.93
константинопольский	1.90	0.93
конституционность	1.90	0.93
конструктивно	1.90	0.93
консультирование	1.90	0.93
контактировать	1.90	0.93
конторский	1.90	0.93
копеечный	1.90	0.93
коптить	1.90	0.93
коррида	1.90	0.93
корсет	1.90	0.93
космы	1.90	0.93
кофеварка	1.90	0.93
краснуха	1.90	0.93
кристаллизация	1.90	0.93
Крит	1.90	0.93
кровоизлияние	1.90	0.93
Крутов	1.90	0.93
кулон	1.90	0.93
кутузовский	1.90	0.93
кушанье	1.90	0.93
Лапин	1.90	0.93
латунный	1.90	0.93
лебеда	1.90	0.93
Левитан	1.90	0.93
ленточный	1.90	0.93
лесорастительный	1.90	0.93
лечащий	1.90	0.93
лжец	1.90	0.93
лиманский	1.90	0.93
липосома	1.90	0.93
лисичка	1.90	0.93
лихо	1.90	0.93
лобби	1.90	0.93
локоток	1.90	0.93
ломбард	1.90	0.93
Лосев	1.90	0.93
лот	1.90	0.93
маклер	1.90	0.93
Малахов	1.90	0.93
мальчуган	1.90	0.93
малярия	1.90	0.93
маневренность	1.90	0.93
манометр	1.90	0.93
Манчестер	1.90	0.93
марал	1.90	0.93
марганец	1.90	0.93
Маргарет	1.90	0.93
Марианна	1.90	0.93
Мариинка	1.90	0.93
марихуана	1.90	0.93
Марко	1.90	0.93
марксистско-ленинский	1.90	0.93
марсианский	1.90	0.93
маршрутка	1.90	0.93
МБ	1.90	0.93
МВТ	1.90	0.93
МГИМО	1.90	0.93
меркантильный	1.90	0.93
месить	1.90	0.93
месса	1.90	0.93
местком	1.90	0.93
метелка	1.90	0.93
метеорологический	1.90	0.93
метода	1.90	0.93
метрдотель	1.90	0.93
метрика	1.90	0.93
микромир	1.90	0.93
Милошевич	1.90	0.93
минерально-сырьевой	1.90	0.93
Мишенька	1.90	0.93
многоопытный	1.90	0.93
Могилев	1.90	0.93
мозаичный	1.90	0.93
молдаванин	1.90	0.93
молочница	1.90	0.93
моментальный	1.90	0.93
морально-психологический	1.90	0.93
морить	1.90	0.93
морячок	1.90	0.93
мостки	1.90	0.93
МОТ	1.90	0.93
мочка	1.90	0.93
мститель	1.90	0.93
муляж	1.90	0.93
Муса	1.90	0.93
мятежник	1.90	0.93
навесной	1.90	0.93
названивать	1.90	0.93
накаляться	1.90	0.93
накопитель	1.90	0.93
налегке	1.90	0.93
намеренный	1.90	0.93
наплывать	1.90	0.93
народиться	1.90	0.93
насупить	1.90	0.93
научно-популярный	1.90	0.93
небезразличный	1.90	0.93
неблагополучие	1.90	0.93
небожитель	1.90	0.93
небосклон	1.90	0.93
невод	1.90	0.93
невропатолог	1.90	0.93
невыразительный	1.90	0.93
недвусмысленный	1.90	0.93
недосуг	1.90	0.93
нееврей	1.90	0.93
нежнейший	1.90	0.93
незавидный	1.90	0.93
неистовство	1.90	0.93
ненавязчиво	1.90	0.93
необузданный	1.90	0.93
неоконченный	1.90	0.93
неоправданно	1.90	0.93
неопытность	1.90	0.93
неоткуда	1.90	0.93
неотличимый	1.90	0.93
непрочный	1.90	0.93
Нептун	1.90	0.93
неравномерный	1.90	0.93
несильный	1.90	0.93
нетипичный	1.90	0.93
нетленный	1.90	0.93
нетривиальный	1.90	0.93
неустанный	1.90	0.93
нецензурный	1.90	0.93
неэффективность	1.90	0.93
Никодим	1.90	0.93
никотин	1.90	0.93
новостной	1.90	0.93
ножевой	1.90	0.93
ноосфера	1.90	0.93
облачиться	1.90	0.93
обледенелый	1.90	0.93
обложение	1.90	0.93
обрезание	1.90	0.93
обуздать	1.90	0.93
общевойсковой	1.90	0.93
объезд	1.90	0.93
ознаменовать	1.90	0.93
оклематься	1.90	0.93
окровавить	1.90	0.93
окунуть	1.90	0.93
окупиться	1.90	0.93
ольха	1.90	0.93
омега	1.90	0.93
омыть	1.90	0.93
ОПЕК	1.90	0.93
опережение	1.90	0.93
оперение	1.90	0.93
опечатка	1.90	0.93
опрометью	1.90	0.93
опустошенный	1.90	0.93
организованность	1.90	0.93
ориентировочный	1.90	0.93
осветиться	1.90	0.93
осевой	1.90	0.93
Осло	1.90	0.93
отбывание	1.90	0.93
отвес	1.90	0.93
отгородиться	1.90	0.93
отловить	1.90	0.93
отпечататься	1.90	0.93
отрешенно	1.90	0.93
отряхивать	1.90	0.93
оттенять	1.90	0.93
отучить	1.90	0.93
отчитывать	1.90	0.93
отшиб	1.90	0.93
отшлифовать	1.90	0.93
отщепенец	1.90	0.93
охранение	1.90	0.93
охрипнуть	1.90	0.93
очищаться	1.90	0.93
пасека	1.90	0.93
пассия	1.90	0.93
Пауль	1.90	0.93
Паустовский	1.90	0.93
пахарь	1.90	0.93
певческий	1.90	0.93
педиатр	1.90	0.93
перебиваться	1.90	0.93
перегиб	1.90	0.93
перемахнуть	1.90	0.93
переписчик	1.90	0.93
переправиться	1.90	0.93
перепробовать	1.90	0.93
перерасчет	1.90	0.93
переселяться	1.90	0.93
пересуды	1.90	0.93
перетаскивать	1.90	0.93
перехитрить	1.90	0.93
перламутр	1.90	0.93
перпендикулярный	1.90	0.93
пессимистический	1.90	0.93
пластичность	1.90	0.93
платяной	1.90	0.93
плафон	1.90	0.93
плейбой	1.90	0.93
плетение	1.90	0.93
плов	1.90	0.93
плодить	1.90	0.93
плодотворно	1.90	0.93
плюсовой	1.90	0.93
плющ	1.90	0.93
победоносно	1.90	0.93
поваренный	1.90	0.93
повидло	1.90	0.93
повизгивать	1.90	0.93
повиновение	1.90	0.93
по-военному	1.90	0.93
погнаться	1.90	0.93
подать	1.90	0.93
подкосить	1.90	0.93
подкрепляться	1.90	0.93
подлежащее	1.90	0.93
подлог	1.90	0.93
поднебесный	1.90	0.93
подопытный	1.90	0.93
подползти	1.90	0.93
по-дружески	1.90	0.93
подсаживаться	1.90	0.93
подспудно	1.90	0.93
подтащить	1.90	0.93
подчеркнуто	1.90	0.93
подчеркнутый	1.90	0.93
по-женски	1.90	0.93
поиметь	1.90	0.93
пойло	1.90	0.93
покос	1.90	0.93
покровский	1.90	0.93
полдороги	1.90	0.93
полечь	1.90	0.93
полиграфия	1.90	0.93
полимеризация	1.90	0.93
политсовет	1.90	0.93
полновесный	1.90	0.93
полоз	1.90	0.93
Полонский	1.90	0.93
полчище	1.90	0.93
поместный	1.90	0.93
помешательство	1.90	0.93
поношенный	1.90	0.93
попирать	1.90	0.93
пополудни	1.90	0.93
поработить	1.90	0.93
поражающий	1.90	0.93
пороговый	1.90	0.93
портниха	1.90	0.93
порывисто	1.90	0.93
послушник	1.90	0.93
пособник	1.90	0.93
поспешать	1.90	0.93
поститься	1.90	0.93
постольку	1.90	0.93
постриг	1.90	0.93
поступиться	1.90	0.93
постылый	1.90	0.93
потащиться	1.90	0.93
поточный	1.90	0.93
потупить	1.90	0.93
потчевать	1.90	0.93
починка	1.90	0.93
почитай	1.90	0.93
поэтапно	1.90	0.93
поясничный	1.90	0.93
правдиво	1.90	0.93
прагматик	1.90	0.93
превозмогать	1.90	0.93
прегрешение	1.90	0.93
предательски	1.90	0.93
предписываться	1.90	0.93
предрассветный	1.90	0.93
пренебрежительный	1.90	0.93
препона	1.90	0.93
пречистый	1.90	0.93
прибирать	1.90	0.93
приветствоваться	1.90	0.93
пригреть	1.90	0.93
придел	1.90	0.93
придирчивый	1.90	0.93
примериваться	1.90	0.93
припев	1.90	0.93
приползти	1.90	0.93
прислуживать	1.90	0.93
пристрастный	1.90	0.93
пробасить	1.90	0.93
проводящий	1.90	0.93
проездной	1.90	0.93
прозревать	1.90	0.93
прокатить	1.90	0.93
проконтролировать	1.90	0.93
промеж	1.90	0.93
просвещать	1.90	0.93
проскакивать	1.90	0.93
проставить	1.90	0.93
простецкий	1.90	0.93
просчитывать	1.90	0.93
псина	1.90	0.93
психофизический	1.90	0.93
пульсирующий	1.90	0.93
пылиться	1.90	0.93
пыхать	1.90	0.93
пышно	1.90	0.93
Равиль	1.90	0.93
равнинный	1.90	0.93
радиочастотный	1.90	0.93
радон	1.90	0.93
разбавлять	1.90	0.93
развертка	1.90	0.93
разгрузить	1.90	0.93
разукрасить	1.90	0.93
ракетно-космический	1.90	0.93
ранец	1.90	0.93
раскладка	1.90	0.93
распределитель	1.90	0.93
распространенность	1.90	0.93
расформировать	1.90	0.93
расхваливать	1.90	0.93
ратный	1.90	0.93
реабилитационный	1.90	0.93
реалистичный	1.90	0.93
ребячий	1.90	0.93
рейсовый	1.90	0.93
рекламист	1.90	0.93
реликтовый	1.90	0.93
репертуарный	1.90	0.93
рецидивист	1.90	0.93
РИА	1.90	0.93
Ринат	1.90	0.93
роба	1.90	0.93
роговой	1.90	0.93
рододендрон	1.90	0.93
рожденье	1.90	0.93
романист	1.90	0.93
Романцев	1.90	0.93
роспуск	1.90	0.93
Россель	1.90	0.93
ручища	1.90	0.93
рыженький	1.90	0.93
рычание	1.90	0.93
РЭК	1.90	0.93
самовнушение	1.90	0.93
самодовольно	1.90	0.93
сантименты	1.90	0.93
сапожный	1.90	0.93
сарделька	1.90	0.93
Сартр	1.90	0.93
сберегательный	1.90	0.93
сбивчиво	1.90	0.93
сват	1.90	0.93
Свердлов	1.90	0.93
свертывание	1.90	0.93
сверхзвуковой	1.90	0.93
Светлов	1.90	0.93
Свешников	1.90	0.93
свирепствовать	1.90	0.93
священство	1.90	0.93
сгребать	1.90	0.93
североатлантический	1.90	0.93
седовласый	1.90	0.93
сексуально	1.90	0.93
семга	1.90	0.93
сервировать	1.90	0.93
сивый	1.90	0.93
сиська	1.90	0.93
скакун	1.90	0.93
скорчить	1.90	0.93
слаженный	1.90	0.93
Словения	1.90	0.93
смазливый	1.90	0.93
смотри-ка	1.90	0.93
смятый	1.90	0.93
сногсшибательный	1.90	0.93
собирательный	1.90	0.93
Совмин	1.90	0.93
сознательность	1.90	0.93
сокращенно	1.90	0.93
соло	1.90	0.93
солянка	1.90	0.93
сопроводительный	1.90	0.93
сорбент	1.90	0.93
сорить	1.90	0.93
сотоварищ	1.90	0.93
сотрясаться	1.90	0.93
Софи	1.90	0.93
спихнуть	1.90	0.93
сплоченность	1.90	0.93
сродство	1.90	0.93
стажер	1.90	0.93
сталевар	1.90	0.93
сталинист	1.90	0.93
станцевать	1.90	0.93
старье	1.90	0.93
стеганый	1.90	0.93
стилист	1.90	0.93
странствующий	1.90	0.93
суворовский	1.90	0.93
судный	1.90	0.93
сума	1.90	0.93
супермен	1.90	0.93
суслик	1.90	0.93
сухарик	1.90	0.93
Сухуми	1.90	0.93
схлопотать	1.90	0.93
сходка	1.90	0.93
Сызрань	1.90	0.93
сыч	1.90	0.93
Таймыр	1.90	0.93
тайфун	1.90	0.93
танцплощадка	1.90	0.93
таран	1.90	0.93
ТД	1.90	0.93
текучесть	1.90	0.93
телесериал	1.90	0.93
телятина	1.90	0.93
тигровый	1.90	0.93
Токарев	1.90	0.93
токийский	1.90	0.93
торос	1.90	0.93
торфяной	1.90	0.93
тошнотворный	1.90	0.93
трепещущий	1.90	0.93
трепыхаться	1.90	0.93
трико	1.90	0.93
Трофимов	1.90	0.93
труднодоступный	1.90	0.93
трусливо	1.90	0.93
Тунис	1.90	0.93
тучка	1.90	0.93
тюфяк	1.90	0.93
Уайльд	1.90	0.93
уважить	1.90	0.93
увязывать	1.90	0.93
угорь	1.90	0.93
удалой	1.90	0.93
удвоенный	1.90	0.93
узорчатый	1.90	0.93
умалять	1.90	0.93
умерить	1.90	0.93
умертвить	1.90	0.93
умиротворение	1.90	0.93
умоляющий	1.90	0.93
унисон	1.90	0.93
унтер	1.90	0.93
урка	1.90	0.93
усохнуть	1.90	0.93
утопающий	1.90	0.93
утренник	1.90	0.93
фальшиво	1.90	0.93
филе	1.90	0.93
филфак	1.90	0.93
флакончик	1.90	0.93
форсунка	1.90	0.93
форт	1.90	0.93
фотокамера	1.90	0.93
фура	1.90	0.93
ханжество	1.90	0.93
хваленый	1.90	0.93
хворать	1.90	0.93
хворь	1.90	0.93
хламида	1.90	0.93
хлестнуть	1.90	0.93
хлопчатобумажный	1.90	0.93
хмыкать	1.90	0.93
хмырь	1.90	0.93
хромированный	1.90	0.93
хрупкость	1.90	0.93
худоба	1.90	0.93
целинный	1.90	0.93
целитель	1.90	0.93
чей-либо	1.90	0.93
четки	1.90	0.93
читинский	1.90	0.93
чо	1.90	0.93
чтец	1.90	0.93
чувашский	1.90	0.93
чум	1.90	0.93
чуть	1.90	0.93
Шапиро	1.90	0.93
шеф-повар	1.90	0.93
шипящий	1.90	0.93
Шредер	1.90	0.93
штопор	1.90	0.93
штырь	1.90	0.93
щавель	1.90	0.93
щелкунчик	1.90	0.93
щепотка	1.90	0.93
щербатый	1.90	0.93
эгоистический	1.90	0.93
экскурсант	1.90	0.93
эмират	1.90	0.93
ядовито	1.90	0.93
абонемент	1.80	0.85
Аввакум	1.80	0.85
авиатор	1.80	0.85
автопортрет	1.80	0.85
автопром	1.80	0.85
административно-территориальный	1.80	0.85
адсорбция	1.80	0.85
айда	1.80	0.85
Акимов	1.80	0.85
Александрия	1.80	0.85
аллюзия	1.80	0.85
амфитеатр	1.80	0.85
аналоговый	1.80	0.85
анахронизм	1.80	0.85
апологет	1.80	0.85
апробировать	1.80	0.85
аранжировка	1.80	0.85
Арарат	1.80	0.85
арт	1.80	0.85
Артамонов	1.80	0.85
артистичный	1.80	0.85
ассоциировать	1.80	0.85
Атланта	1.80	0.85
АТР	1.80	0.85
аттестовать	1.80	0.85
ахти	1.80	0.85
ба	1.80	0.85
бадья	1.80	0.85
балласт	1.80	0.85
барометр	1.80	0.85
Барт	1.80	0.85
батенька	1.80	0.85
бедненький	1.80	0.85
безбожник	1.80	0.85
безбожный	1.80	0.85
безвольно	1.80	0.85
безграмотность	1.80	0.85
бездействовать	1.80	0.85
бездыханный	1.80	0.85
безраздельно	1.80	0.85
безрезультатный	1.80	0.85
безродный	1.80	0.85
бесподобный	1.80	0.85
бесстыдный	1.80	0.85
битье	1.80	0.85
благоприятствовать	1.80	0.85
благоразумный	1.80	0.85
блуза	1.80	0.85
блюститель	1.80	0.85
богатеть	1.80	0.85
богородичный	1.80	0.85
Богословский	1.80	0.85
боеспособный	1.80	0.85
боксерский	1.80	0.85
бородинский	1.80	0.85
босяк	1.80	0.85
ботаник	1.80	0.85
броневик	1.80	0.85
бронепоезд	1.80	0.85
брюссельский	1.80	0.85
будний	1.80	0.85
буковка	1.80	0.85
бур	1.80	0.85
буревестник	1.80	0.85
вальяжный	1.80	0.85
вверх-вниз	1.80	0.85
ведомый	1.80	0.85
вексельный	1.80	0.85
венозный	1.80	0.85
верлибр	1.80	0.85
Верн	1.80	0.85
ветвистый	1.80	0.85
вжаться	1.80	0.85
взаимоисключающий	1.80	0.85
Вильнев	1.80	0.85
Вирджиния	1.80	0.85
витаминный	1.80	0.85
Витебск	1.80	0.85
вклиниться	1.80	0.85
владычество	1.80	0.85
вневедомственный	1.80	0.85
военизированный	1.80	0.85
возобладать	1.80	0.85
восемнадцатилетний	1.80	0.85
воспитанница	1.80	0.85
воссоздавать	1.80	0.85
впопыхах	1.80	0.85
впрыск	1.80	0.85
всеуслышание	1.80	0.85
всколыхнуть	1.80	0.85
встряхнуться	1.80	0.85
всунуть	1.80	0.85
втирать	1.80	0.85
выборгский	1.80	0.85
выветриться	1.80	0.85
выкапывать	1.80	0.85
вылупиться	1.80	0.85
выраженность	1.80	0.85
выродок	1.80	0.85
вырождение	1.80	0.85
высасывать	1.80	0.85
высморкаться	1.80	0.85
высмотреть	1.80	0.85
высоковольтный	1.80	0.85
высокогорный	1.80	0.85
высокотемпературный	1.80	0.85
выступающий	1.80	0.85
вытравить	1.80	0.85
вычесть	1.80	0.85
вышесказанный	1.80	0.85
вышибать	1.80	0.85
газировка	1.80	0.85
газообразный	1.80	0.85
галерка	1.80	0.85
Галкин	1.80	0.85
гамбургский	1.80	0.85
ГБ	1.80	0.85
гемоглобин	1.80	0.85
Геннадьевич	1.80	0.85
Геракл	1.80	0.85
гетман	1.80	0.85
гибридный	1.80	0.85
гидролиз	1.80	0.85
гладиатор	1.80	0.85
головорез	1.80	0.85
гомосексуальный	1.80	0.85
горделиво	1.80	0.85
горилла	1.80	0.85
горно-металлургический	1.80	0.85
городовой	1.80	0.85
горский	1.80	0.85
горьковатый	1.80	0.85
Госгортехнадзор	1.80	0.85
графинчик	1.80	0.85
графский	1.80	0.85
греховность	1.80	0.85
грубовато	1.80	0.85
Гуд	1.80	0.85
густеть	1.80	0.85
Дали	1.80	0.85
дармовой	1.80	0.85
двоечник	1.80	0.85
двухтомник	1.80	0.85
дебютный	1.80	0.85
действенность	1.80	0.85
декольте	1.80	0.85
демобилизоваться	1.80	0.85
демократизм	1.80	0.85
деньжата	1.80	0.85
депозитарий	1.80	0.85
детализация	1.80	0.85
детерминант	1.80	0.85
детская	1.80	0.85
децентрализация	1.80	0.85
джихад	1.80	0.85
Джойс	1.80	0.85
диагностировать	1.80	0.85
диктовка	1.80	0.85
дипломированный	1.80	0.85
дисквалификация	1.80	0.85
диэлектрический	1.80	0.85
договаривать	1.80	0.85
докладной	1.80	0.85
документооборот	1.80	0.85
донизу	1.80	0.85
дописывать	1.80	0.85
дорожать	1.80	0.85
доставляться	1.80	0.85
досужий	1.80	0.85
дробиться	1.80	0.85
дровяной	1.80	0.85
дружелюбие	1.80	0.85
дубрава	1.80	0.85
дурман	1.80	0.85
дуться	1.80	0.85
дьякон	1.80	0.85
дюймовый	1.80	0.85
Евразхолдинг	1.80	0.85
жандармский	1.80	0.85
жар-птица	1.80	0.85
желудочно-кишечный	1.80	0.85
живой	1.80	0.85
живописать	1.80	0.85
жиденький	1.80	0.85
жужжание	1.80	0.85
забиваться	1.80	0.85
заваливать	1.80	0.85
завороженно	1.80	0.85
заглатывать	1.80	0.85
заготавливать	1.80	0.85
